Name,Importance_index,Page,IsChapter
5.1 Introduction,2,131,False
5.1.1 Basic Concepts,3,132,False
5.1.2 Typical Knowledge Graphs,3,132,False
5.2 Knowledge Representation Learning,2,137,False
5.3 Neural Relation Extraction,2,138,False
5.3.1 Sentence-Level NRE,3,139,False
5.3.2 Document-Level NRE,3,144,False
5.4 Bridging Knowledge with Text: Entity Linking,2,146,False
5.4.1 The Entity Linking Framework,3,147,False
5.4.2 Deep Learning for Entity Linking,3,149,False
5.5 Summary,2,156,False
References,2,157,False
6 Deep Learning in Machine Translation,1,160,True
6.1 Introduction,2,160,False
6.2 Statistical Machine Translation and Its Challenges,2,161,False
6.2.1 Basics,3,161,False
6.2.2 Challenges in Statistical Machine Translation,3,164,False
6.3 Component-Wise Deep Learning for Machine Translation,2,165,False
6.3.1 Deep Learning for Word Alignment,3,165,False
6.3.2 Deep Learning for Translation Rule Probability Estimation,3,168,False
6.3.3 Deep Learning for Reordering Phrases,3,172,False
6.3.4 Deep Learning for Language Modeling,3,174,False
6.3.5 Deep Learning for Feature Combination,3,175,False
6.4 End-to-End Deep Learning for Machine Translation,2,177,False
6.4.1 The Encoder–Decoder Framework,3,177,False
6.4.2 Neural Attention in Machine Translation,3,180,False
6.4.3 Addressing Technical Challenges of Large Vocabulary,3,181,False
6.4.4 End-to-End Training to Optimize Evaluation Metric Directly,3,183,False
6.4.5 Incorporating Prior Knowledge,3,185,False
6.4.6 Low-Resource Language Translation,3,187,False
6.4.7 Network Structures in Neural Machine Translation,3,190,False
6.4.8 Combination of SMT and NMT,3,191,False
6.5 Summary,2,192,False
References,2,193,False
7 Deep Learning in Question Answering,1,197,True
7.1 Introduction,2,197,False
7.2 Deep Learning in Question Answering  over Knowledge Base,2,198,False
7.2.1 The Information Extraction Style,3,199,False
7.2.2 The Semantic Parsing Style,3,203,False
7.2.3 The Information Extraction Style Versus the Semantic Parsing Style,3,207,False
7.2.4 Datasets,3,208,False
7.2.5 Challenges,3,209,False
7.3 Deep Learning in Machine Comprehension,2,210,False
7.3.1 Task Description,3,210,False
7.3.2 Feature Engineering-Based Methods in Machine Comprehension,3,214,False
7.3.3 Deep Learning Methods in Machine Comprehension,3,219,False
7.4 Summary,2,224,False
References,2,227,False
8 Deep Learning in Sentiment Analysis,1,230,True
8.1 Introduction,2,230,False
8.2 Sentiment-Specific Word Embedding,2,232,False
8.3 Sentence-Level Sentiment Classification,2,236,False
8.3.1 Convolutional Neural Networks,3,237,False
8.3.2 Recurrent Neural Networks,3,240,False
8.3.3 Recursive Neural Networks,3,242,False
8.3.4 Integration of External Resources,3,245,False
8.4 Document-Level Sentiment Classification,2,246,False
8.5 Fine-Grained Sentiment Analysis,2,249,False
8.5.1 Opinion Mining,3,249,False
8.5.2 Targeted Sentiment Analysis,3,251,False
8.5.3 Aspect-Level Sentiment Analysis,3,254,False
8.5.4 Stance Detection,3,255,False
8.5.5 Sarcasm Recognition,3,258,False
8.6 Summary,2,259,False
References,2,259,False
9 Deep Learning in Social Computing,1,265,True
9.1 Introduction to Social Computing,2,265,False
9.2 Modeling User-Generated Content with Deep Learning,2,268,False
9.2.1 Traditional Semantic Representation Approaches,3,269,False
9.2.2 Semantic Representation with Shallow Embedding,3,270,False
9.2.3 Semantic Representation with Deep Neural Networks,3,272,False
9.2.4 Enhancing Semantic Representation with Attention Mechanism,3,276,False
9.3 Modeling Social Connections with Deep Learning,2,278,False
9.3.1 Social Connections on Social Media,3,278,False
9.3.2 A Network Representation Learning Approach to Modeling Social Connections ,3,278,False
9.3.3 Shallow Embedding Based Models,3,280,False
9.3.4 Deep Neural Network Based Models,3,283,False
9.3.5 Applications of Network Embedding,3,285,False
9.4 Recommendation with Deep Learning,2,285,False
9.4.1 Recommendation on Social Media,3,285,False
9.4.2 Traditional Recommendation Algorithms,3,286,False
9.4.3 Shallow Embedding Based Models,3,287,False
9.4.4 Deep Neural Network Based Models,3,289,False
9.5 Summary,2,294,False
References,2,294,False
10 Deep Learning in Natural Language Generation from Images,1,299,True
10.1 Introduction,2,299,False
10.2 Background,2,300,False
10.3 Deep Learning Frameworks to Generate Natural Language from an Image,2,301,False
10.3.1 The End-to-End Framework,3,301,False
10.3.2 The compositional framework,3,304,False
10.3.3 Other Frameworks,3,306,False
10.4 Evaluation Metrics and Benchmarks,2,306,False
10.5 Industrial Deployment of Image Captioning,2,307,False
10.6 Examples: Natural Language Descriptions of Images,2,308,False
10.7 Recent Research on Generating Stylistic Natural Language from Images,2,308,False
10.8 Summary,2,314,False
References,2,314,False
11 Epilogue: Frontiers of NLP in the Deep Learning Era,1,318,True
11.1 Introduction,2,318,False
11.2 Two New Perspectives,2,319,False
11.2.1 The Task-Centric Perspective,3,320,False
11.2.2 The Representation-Centric Perspective,3,321,False
11.3 Major Recent Advances in Deep Learning for NLP and Research Frontiers,2,323,False
11.3.1 Compositionality for Generalization,3,323,False
11.3.2 Unsupervised Learning for NLP,3,324,False
11.3.3 Reinforcement Learning for NLP,3,325,False
11.3.4 Meta-Learning for NLP,3,326,False
11.3.5 Interpretability: Weak-Sense and Strong-Sense,3,328,False
11.4 Summary,2,331,False
References,2,333,False
Appendix  Glossary,1,336,False
Table of Contents,1,5,False
About the Authors,1,12,False
About the Guest Authors of Chapter 7,1,14,False
About the Technical Reviewers,1,15,False
Acknowledgments,1,16,False
Foreword,1,17,False
Introduction,1,20,False
Part I: Getting Started with AI,1,23,False
Chapter 2: Overview of Deep Learning,2,48,True
Common Network Structures,3,49,False
Convolutional Neural Networks,4,50,False
Recurrent Neural Networks,4,54,False
Generative Adversarial Networks,4,56,False
Autoencoders,4,57,False
Deep Learning Workflow,3,58,False
Finding Relevant Data Set(s),4,59,False
Data Set Preprocessing,4,60,False
Training the Model,4,61,False
Validating and Tuning the Model,4,61,False
Deploy the Model,4,63,False
Deep Learning Frameworks & Compute,4,64,False
Jump Start Deep Learning: Transfer Learning and Domain Adaptation,4,68,False
Models Library,4,71,False
Summary,3,72,False
Chapter 3: Trends in Deep Learning,2,73,True
Variations on Network Architectures,3,73,False
Residual Networks and Variants,4,74,False
DenseNet,4,74,False
"Small Models, Fewer Parameters",4,75,False
Capsule Networks,4,76,False
Object Detection,4,78,False
Object Segmentation,4,80,False
More Sophisticated Networks,4,80,False
Automated Machine Learning,4,81,False
Hardware,3,83,False
More Specialized Hardware,4,84,False
Hardware on Azure,4,85,False
Quantum Computing,4,85,False
Limitations of Deep Learning,3,87,False
Be Wary of Hype,4,87,False
Limits on Ability to Generalize,4,88,False
"Data Hungry Models, Especially Labels",4,90,False
Reproducible Research and Underlying Theory,4,90,False
Looking Ahead: What Can We Expect from Deep Learning?,3,92,False
Ethics and Regulations,4,93,False
Summary,3,95,False
Chapter 1: Introduction to Artificial Intelligence,2,24,True
Microsoft and AI,3,27,False
Machine Learning,3,30,False
Deep Learning,3,35,False
Rise of Deep Learning,4,37,False
Applications of Deep Learning,4,42,False
Summary,3,46,False
Part II: Azure AI Platform and Experimentation Tools,1,96,False
Chapter 4: Microsoft AI Platform,2,97,True
Services,3,99,False
Prebuilt AI: Cognitive Services,4,100,False
Conversational AI: Bot Framework,4,102,False
Custom AI: Azure Machine Learning Services,4,102,False
Custom AI: Batch AI,4,103,False
Infrastructure,3,104,False
Data Science Virtual Machine,4,105,False
Spark,4,106,False
Container Hosting,4,107,False
Data Storage,4,109,False
Tools,3,110,False
Azure Machine Learning Studio,4,110,False
Integrated Development Environments,4,111,False
Deep Learning Frameworks,4,111,False
Broader Azure Platform,3,112,False
Getting Started with the Deep Learning Virtual Machine,3,113,False
Running the Notebook Server,4,115,False
Summary,3,116,False
Chapter 5: Cognitive Services and Custom Vision,2,117,True
Prebuilt AI: Why and How?,3,117,False
Cognitive Services,3,119,False
What Types of Cognitive Services Are Available?,3,122,False
Computer Vision APIs,4,124,False
How to Use Optical Character Recognition–,5,128,False
How to Recognize Celebrities and Landmarks,5,129,False
How Do I Get Started with Cognitive Services?,3,131,False
Custom Vision,3,137,False
Hello World! for Custom Vision,4,138,False
Exporting Custom Vision Models,4,145,False
Summary,3,146,False
Part III: AI Networks in Practice,1,147,False
Chapter 6: Convolutional Neural Networks,2,148,True
The Convolution in Convolution Neural Networks,3,149,False
Convolution Layer,4,151,False
Pooling Layer,4,152,False
Activation Functions,4,153,False
Sigmoid,5,153,False
Tanh,5,154,False
Rectified Linear Unit,5,155,False
CNN Architecture,3,156,False
Training Classification CNN,3,157,False
Why CNNs,3,159,False
Training CNN on CIFAR10,3,160,False
Training a Deep CNN on GPU,3,167,False
Model 1,4,168,False
Model 2,4,169,False
Model 3,4,171,False
Model 4,4,173,False
Transfer Learning,3,176,False
Summary,3,177,False
Chapter 7: Recurrent Neural Networks,2,178,True
RNN Architectures,3,181,False
Training RNNs,3,186,False
Gated RNNs,3,187,False
Sequence-to-Sequence Models and Attention Mechanism,3,189,False
RNN Examples,3,193,False
Example 1: Sentiment Analysis,4,193,False
Example 2: Image Classification,4,193,False
Example 3: Time Series,4,197,False
Summary,3,203,False
Chapter 8: Generative Adversarial Networks,2,204,True
What Are Generative Adversarial Networks?,3,205,False
Cycle-Consistent Adversarial Networks,3,211,False
The CycleGAN Code,4,213,False
Network Architecture for the Generator and Discriminator,4,217,False
Defining the CycleGAN Class,4,221,False
Adversarial and Cyclic Loss,4,223,False
Results,3,224,False
Summary,3,225,False
Part IV: AI Architectures and Best Practices,1,226,False
Chapter 9: Training AI Models,2,227,True
Training Options,3,227,False
Distributed Training,4,228,False
Deep Learning Virtual Machine,4,229,False
Batch Shipyard,4,231,False
Batch AI,4,232,False
Deep Learning Workspace,4,233,False
Examples to Follow Along,3,234,False
Training DNN on Batch Shipyard,4,234,False
Hyperparameter Tuning,5,239,False
Distributed Training,5,241,False
Training CNNs on Batch AI,5,242,False
Hyperparameter Tuning and Distributed Training,5,248,False
Variation of Batch AI with Python SDK,5,249,False
Azure Machine Learning Services,4,255,False
Other Options for AI Training on Azure,4,256,False
Summary,3,257,False
Chapter 10: Operationalizing AI Models,2,258,True
Operationalization Platforms,3,258,False
DLVM,4,260,False
Azure Container Instances,4,260,False
Azure Web Apps,4,262,False
Azure Kubernetes Services,4,262,False
Azure Service Fabric,4,265,False
Batch AI,4,266,False
AZTK,4,267,False
HDInsight and Databricks,4,269,False
SQL Server,4,270,False
Operationalization Overview,3,270,False
Azure Machine Learning Services,3,273,False
Summary,3,274,False
Appendix: Notes,1,275,False
Chapter 1,2,275,False
Chapter 2,2,278,False
Chapter 3,2,279,False
Chapter 4,2,284,False
Chapter 5,2,284,False
Chapter 6,2,284,False
Chapter 7,2,286,False
Chapter 8,2,288,False
Chapter 9,2,289,False
Chapter 10,2,290,False
Index,1,291,False
Preface,1,6,False
References,2,10,False
Contents,1,11,False
1 From Logic to Cognitive Science,1,14,True
1.1 The Beginnings of Artificial Neural Networks,2,14,False
1.2 The XOR Problem,2,18,False
1.3 From Cognitive Science to Deep Learning,2,21,False
1.4 Neural Networks in the General AI Landscape,2,24,False
1.5 Philosophical and Cognitive Aspects,2,25,False
2 Mathematical and Computational Prerequisites,1,30,True
2.1 Derivations and Function Minimization,2,30,False
"2.2 Vectors, Matrices and Linear Programming",2,38,False
2.3 Probability Distributions,2,45,False
2.4 Logic and Turing Machines,2,52,False
2.5 Writing Python Code,2,54,False
2.6 A Brief Overview of Python Programming,2,55,False
3 Machine Learning Basics,1,63,True
3.1 Elementary Classification Problem,2,63,False
3.2 Evaluating Classification Results,2,69,False
3.3 A Simple Classifier: Naive Bayes,2,71,False
3.4 A Simple Neural Network: Logistic Regression,2,73,False
3.5 Introducing the MNIST Dataset,2,80,False
3.6 Learning Without Labels: K-Means,2,82,False
3.7 Learning Different Representations: PCA,2,84,False
3.8 Learning Language: The Bag of Words Representation,2,86,False
4 Feedforward Neural Networks,1,90,True
4.1 Basic Concepts and Terminology for Neural Networks,2,90,False
4.2 Representing Network Components with Vectors  and Matrices,2,93,False
4.3 The Perceptron Rule,2,94,False
4.4 The Delta Rule,2,98,False
4.5 From the Logistic Neuron to Backpropagation,2,100,False
4.6 Backpropagation,2,104,False
4.7 A Complete Feedforward Neural Network,2,113,False
5 Modifications and Extensions  to a Feed-Forward Neural Network,1,117,True
5.1 The Idea of Regularization,2,117,False
5.2 L1 and L2 Regularization,2,119,False
"5.3 Learning Rate, Momentum and Dropout",2,121,False
5.4 Stochastic Gradient Descent and Online Learning,2,126,False
5.5 Problems for Multiple Hidden Layers: Vanishing  and Exploding Gradients,2,127,False
6 Convolutional Neural Networks,1,131,True
6.1 A Third Visit to Logistic Regression,2,131,False
6.2 Feature Maps and Pooling,2,134,False
6.3 A Complete Convolutional Network,2,137,False
6.4 Using a Convolutional Network to Classify Text,2,140,False
7 Recurrent Neural Networks,1,144,True
7.1 Sequences of Unequal Length,2,144,False
7.2 The Three Settings of Learning with Recurrent Neural Networks,2,145,False
7.3 Adding Feedback Loops and Unfolding a Neural Network,2,147,False
7.4 Elman Networks,2,149,False
7.5 Long Short-Term Memory,2,151,False
7.6 Using a Recurrent Neural Network for Predicting Following Words,2,154,False
8 Autoencoders,1,162,True
8.1 Learning Representations,2,162,False
8.2 Different Autoencoder Architectures,2,165,False
8.3 Stacking Autoencoders,2,167,False
8.4 Recreating the Cat Paper,2,170,False
9 Neural Language Models,1,173,True
9.1 Word Embeddings and Word Analogies,2,173,False
9.2 CBOW and Word2vec,2,174,False
9.3 Word2vec in Code,2,175,False
9.4 Walking Through the Word-Space: An Idea That Has Eluded Symbolic AI,2,178,False
10 An Overview of Different Neural Network Architectures,1,182,True
10.1 Energy-Based Models,2,182,False
10.2 Memory-Based Models,2,184,False
10.3 The Kernel of General Connectionist Intelligence: The bAbI Dataset,2,188,False
11 Conclusion,1,191,True
11.1 An Incomplete Overview of Open Research Questions,2,191,False
11.2 The Spirit of Connectionism and Philosophical Ties,2,192,False
 Index,1,194,False
Table of Contents,1,5,False
About the Authors,1,12,False
About the Technical Reviewer,1,13,False
Acknowledgments,1,15,False
Introduction,1,16,False
Part I: Background and Fundamentals,1,19,False
Chapter 1: Introduction,2,20,True
1.1 Scope and Motivation,3,21,False
1.2 Challenges in the Deep Learning Field,3,23,False
1.3 Target Audience,3,23,False
1.4 Plan and Organization,3,24,False
Chapter 2: Deep Learning: An Overview,2,25,True
2.1 From a Long Winter to a Blossoming Spring,3,27,False
2.2 Why Is DL Different?,3,30,False
2.2.1 The Age of the Machines,4,33,False
2.2.2 Some Criticism of DL,4,34,False
2.3 Resources,3,35,False
2.3.1 Books,4,35,False
2.3.2 Newsletters,4,36,False
2.3.3 Blogs,4,36,False
2.3.4 Online Videos and Courses,4,37,False
2.3.5 Podcasts,4,38,False
2.3.6 Other Web Resources,4,39,False
2.3.7 Some Nice Places to Start Playing,4,40,False
2.3.8 Conferences,4,41,False
